                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     571                                      906                  3.0000000000000000E+000                  2.0000000000000000E-002                  3.2838973735967781E+006                  3.6243357130152704E+004                  1.2265414280059449E+004                  8.5079420243464753E+001                  2.0426830185743579E+000                 -3.3165917982616362E+000                  6.9893984210995852E-001                  2.3300493932005326E-006                  2.8049398851714830E-001                  3.5896706234868109E-005                  5.0224363370518525E-003                  9.3432600270826494E-003                  2.0850244238750362E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0993485152766787E+000                  7.3712160752310323E-005                  8.4017821828317130E-001                  7.9304108764202425E-003                  5.8580397475425754E-003                  2.8124364896041993E-002                  6.2550732716251164E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999999083609E+000                  2.0386432775571235E+000                  2.9999999991663029E+000                  2.0329908672473525E+000                  1.6869332436685239E+004                  1.2195452453105014E+006                  3.5261171167071283E+008                  8.5227262736523699E+001                  8.5227262736523699E+001                  1.1388343026083112E-036                  5.7593493079468399E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0363191975701769E+014                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20210624" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                     222                  2.9999998822920029E+000                  3.0031613078033925E-001                  5.1064948739815961E+000                 -5.9471528710273054E+000                  7.2993064729543287E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9967152311048193E+000                  2.0632725647579784E+004                  9.7749636774205884E-001                  1.9964705980487920E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7865407435299004E-004                  0.0000000000000000E+000                  1.6134204349441272E+000                  1.5863613242277379E+000                  3.6342748523670348E-001                  2.9074748533094748E-006                  4.3462957971712500E+008                  1.3891147862796228E+011 
                                     223                  2.9999998776045032E+000                  3.0020968712926216E-001                  5.1119963735886920E+000                 -5.9315827821631624E+000                  7.3204186223553709E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9962259050269522E+000                  2.0642842073689579E+004                  9.7725681707589207E-001                  1.9958716850471878E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7878896981691538E-004                  0.0000000000000000E+000                  1.6134761720787985E+000                  1.5863764394548854E+000                  3.6342429775900359E-001                  2.8536157433201947E-006                  4.3477586953307641E+008                  1.3887743621272507E+011 
                                     224                  2.9999998705732529E+000                  3.0005550577370899E-001                  5.1167217687100601E+000                 -5.9181543902916180E+000                  7.3386052971907452E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9955173392914771E+000                  2.0657504295676066E+004                  9.7690993714932872E-001                  1.9953455154758912E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7894614111383466E-004                  0.0000000000000000E+000                  1.6135540979514054E+000                  1.5864224620743719E+000                  3.6343526622863725E-001                  2.7751651934551781E-006                  4.3487392133130193E+008                  1.3882814129450806E+011 
                                     225                  2.9999998670576278E+000                  2.9998070312713587E-001                  5.1197922697764469E+000                 -5.9095269856825903E+000                  7.3503279296240560E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9951736620629401E+000                  2.0664621571994194E+004                  9.7674168920022852E-001                  1.9950051601471666E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7897698423273969E-004                  0.0000000000000000E+000                  1.6136088073527772E+000                  1.5864525508900318E+000                  3.6344159016918259E-001                  2.7376323062469922E-006                  4.3495256372316837E+008                  1.3880423166971875E+011 
                                     226                  2.9999998635420022E+000                  2.9990733425943927E-001                  5.1232899794160840E+000                 -5.8997579109723217E+000                  7.3636248737892220E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9948366297626103E+000                  2.0671604809643268E+004                  9.7657669429046279E-001                  1.9946168779800149E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7904774715329787E-004                  0.0000000000000000E+000                  1.6136773473322437E+000                  1.5864908688247636E+000                  3.6344990038792546E-001                  2.7021493151028431E-006                  4.3504872443992114E+008                  1.3878078433258481E+011 
                                     227                  2.9999998588545029E+000                  2.9981162915836790E-001                  5.1290972185161356E+000                 -5.8837140383742410E+000                  7.3855320661739094E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9943970777655895E+000                  2.0680717552866023E+004                  9.7636151063591436E-001                  1.9939732841747302E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7916033905695669E-004                  0.0000000000000000E+000                  1.6137982164173910E+000                  1.5865547500166437E+000                  3.6346226593698649E-001                  2.6580559504152754E-006                  4.3523515961400729E+008                  1.3875020470015207E+011 
                                     228                  2.9999998494795022E+000                  2.9962698238812074E-001                  5.1346014870208245E+000                 -5.8683771700105618E+000                  7.4064217115225670E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9935493103634256E+000                  2.0698310397458343E+004                  9.7594648422483876E-001                  1.9933446144745597E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7936243082927867E-004                  0.0000000000000000E+000                  1.6139407264539731E+000                  1.5866497264549586E+000                  3.6348901857671978E-001                  2.5762301451537653E-006                  4.3537135775640017E+008                  1.3869122552198352E+011 
                                     229                  2.9999998447920020E+000                  2.9953777811665289E-001                  5.1381635803766743E+000                 -5.8585757614231717E+000                  7.4198208499293488E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9931398765367774E+000                  2.0706814995373381E+004                  9.7574604498736273E-001                  1.9929396668197041E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7939860897571288E-004                  0.0000000000000000E+000                  1.6140284130649343E+000                  1.5867016470172361E+000                  3.6350143736413110E-001                  2.5375714349825358E-006                  4.3548406957477951E+008                  1.3866274121066360E+011 
                                     230                  2.9999998401045023E+000                  2.9945051133716410E-001                  5.1416315131304220E+000                 -5.8490712780818264E+000                  7.4328292286136532E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9927394168686372E+000                  2.0715138256451370E+004                  9.7554999906907847E-001                  1.9925434628008458E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7947746094706516E-004                  0.0000000000000000E+000                  1.6141126015748983E+000                  1.5867496101116454E+000                  3.6351219229430592E-001                  2.5005107772599790E-006                  4.3560101071955639E+008                  1.3863488123155109E+011 
                                     231                  2.9999998354170021E+000                  2.9936508269392637E-001                  5.1450107313569324E+000                 -5.8398469425496122E+000                  7.4454690716539282E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9923474701838029E+000                  2.0723289441184806E+004                  9.7535812070064321E-001                  1.9921555591556301E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7955344436054931E-004                  0.0000000000000000E+000                  1.6141918779122482E+000                  1.5867921667194287E+000                  3.6352070465977193E-001                  2.4641039128722238E-006                  4.3572300569303405E+008                  1.3860761350068716E+011 
                                     232                  2.9999998307295019E+000                  2.9928140054196301E-001                  5.1499447489725778E+000                 -5.8265297006592274E+000                  7.4637785583267711E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9919636111454788E+000                  2.0731277093279648E+004                  9.7517020165748602E-001                  1.9915912027930742E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7963761537451875E-004                  0.0000000000000000E+000                  1.6142930681141123E+000                  1.5868333752209201E+000                  3.6352344645405016E-001                  2.4281492428165353E-006                  4.3593687446911877E+008                  1.3858090842739096E+011 
                                     233                  2.9999998213545020E+000                  2.9911895239099728E-001                  5.1546670488320787E+000                 -5.8137106087073063E+000                  7.4813730384627952E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9912186551150299E+000                  2.0746791928117014E+004                  9.7480550678134770E-001                  1.9910377489020352E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7980244683113166E-004                  0.0000000000000000E+000                  1.6143898223496336E+000                  1.5868760956383161E+000                  3.6352812111006733E-001                  2.3560186054815446E-006                  4.3612813752404332E+008                  1.3852908183635263E+011 
                                     234                  2.9999998166670019E+000                  2.9904002499664961E-001                  5.1585040349522631E+000                 -5.8034495945853530E+000                  7.4955195996089286E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9908568098087072E+000                  2.0754334187496774E+004                  9.7462836460949209E-001                  1.9905916791425067E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7983158137483138E-004                  0.0000000000000000E+000                  1.6144488216803214E+000                  1.5868844122153773E+000                  3.6351998589209439E-001                  2.3198736135340275E-006                  4.3632336697229540E+008                  1.3850390825839175E+011 
                                     235                  2.9999998096357521E+000                  2.9892432057601925E-001                  5.1629643793113971E+000                 -5.7915614379142903E+000                  7.5119259456080352E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9903264778309944E+000                  2.0765395794903405E+004                  9.7436873941415314E-001                  1.9900683696927317E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.7994137968814308E-004                  0.0000000000000000E+000                  1.6145033175552523E+000                  1.5868781393319726E+000                  3.6350382999151898E-001                  2.2666149502734331E-006                  4.3656611616781425E+008                  1.3846701306270227E+011 
                                     236                  2.9999998026045027E+000                  2.9881165159772921E-001                  5.1672870876606094E+000                 -5.7801177898266252E+000                  7.5277511226310203E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9898101945848252E+000                  2.0776172871394367E+004                  9.7411599180648500E-001                  1.9895586691166969E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8002697636605858E-004                  0.0000000000000000E+000                  1.6145370967160491E+000                  1.5868494189138560E+000                  3.6347843720166284E-001                  2.2146841366166728E-006                  4.3682724975357920E+008                  1.3843109523726630E+011 
                                     237                  2.9999997955732520E+000                  2.9870182830846431E-001                  5.1714810912866573E+000                 -5.7690875567116056E+000                  7.5430350488569831E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9893070800354236E+000                  2.0786683132283044E+004                  9.7386969096351195E-001                  1.9890617390851528E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8010908623439837E-004                  0.0000000000000000E+000                  1.6145511647439403E+000                  1.5867994009248985E+000                  3.6344429116200105E-001                  2.1647393473025580E-006                  4.3710563306627595E+008                  1.3839609355806442E+011 
                                     238                  2.9999997885420022E+000                  2.9859467892577934E-001                  5.1762291477571702E+000                 -5.7567137705164795E+000                  7.5602286017573315E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9888163375967749E+000                  2.0796942619245954E+004                  9.7362944691478470E-001                  1.9884982364793216E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8019328648968692E-004                  0.0000000000000000E+000                  1.6145414664569686E+000                  1.5867117494640246E+000                  3.6339218489090336E-001                  2.1173446071284853E-006                  4.3745794707356888E+008                  1.3836195260660764E+011 
                                     239                  2.9999997791670019E+000                  2.9845570804905835E-001                  5.1814583495613782E+000                 -5.7431499597329951E+000                  7.5791030234873515E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9881800335557045E+000                  2.0810256535848734E+004                  9.7331794286090834E-001                  1.9878715178668274E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8031395001592423E-004                  0.0000000000000000E+000                  1.6145039842987627E+000                  1.5865850126007401E+000                  3.6332212133093328E-001                  2.0583552833626535E-006                  4.3787525109707046E+008                  1.3831768493447037E+011 
                                     240                  2.9999997697920020E+000                  2.9832088297066606E-001                  5.1865000208294303E+000                 -5.7301633707656245E+000                  7.5972132278965061E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9875629063855744E+000                  2.0823181413637922E+004                  9.7301582688671240E-001                  1.9872632949466269E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8041445066989955E-004                  0.0000000000000000E+000                  1.6144380429419896E+000                  1.5864283206734018E+000                  3.6323990473160633E-001                  2.0041977044938485E-006                  4.3831406632541329E+008                  1.3827475139724442E+011 
                                     241                  2.9999997604170021E+000                  2.9818990966438075E-001                  5.1901548721381650E+000                 -5.7207588778128198E+000                  7.6103324697347832E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9869635931381040E+000                  2.0835744729742812E+004                  9.7272243175784467E-001                  1.9868169193734837E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8050504299454337E-004                  0.0000000000000000E+000                  1.6143761708363029E+000                  1.5862998096434044E+000                  3.6317422249546744E-001                  1.9547603176333014E-006                  4.3864365870014161E+008                  1.3823305717461789E+011 
                                     242                  2.9999997557295019E+000                  2.9812578265833872E-001                  5.1925461672390023E+000                 -5.7146552020036898E+000                  7.6188684985590776E+000                  6.9999999999954499E-001                  2.8000000000045511E-001                  1.9999999999999907E-002                  1.9866702239497396E+000                  2.0841898729954610E+004                  9.7257881222133469E-001                  1.9865255545818934E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8052191112058960E-004                  0.0000000000000000E+000                  1.6143256040055347E+000                  1.5862032310853100E+000                  3.6312577278151481E-001                  1.9319846383894931E-006                  4.3887526931202555E+008                  1.3821264748018338E+011 
                                     243                  2.9999997510420018E+000                  2.9806252277761908E-001                  5.1960671349181080E+000                 -5.7057345086991127E+000                  7.6313731564969736E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9863808641398015E+000                  2.0847971296269068E+004                  9.7243715548492149E-001                  1.9860973055696360E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8058047658343579E-004                  0.0000000000000000E+000                  1.6142371511552032E+000                  1.5860437563274234E+000                  3.6304687775822442E-001                  1.9109730555430533E-006                  4.3923824781230944E+008                  1.3819251671820599E+011 
                                     244                  2.9999997416670019E+000                  2.9793849510547815E-001                  5.2006116377385627E+000                 -5.6942103070915646E+000                  7.6475230391401450E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9858136660080665E+000                  2.0859882337667939E+004                  9.7215948238215533E-001                  1.9855373760760764E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8071319167526889E-004                  0.0000000000000000E+000                  1.6141095294677903E+000                  1.5858244096678296E+000                  3.6293968820983835E-001                  1.8727580990509160E-006                  4.3971482097230446E+008                  1.3815305674418118E+011 
                                     245                  2.9999997322920016E+000                  2.9781761307225485E-001                  5.2050083033532575E+000                 -5.6830993637131479E+000                  7.6631108723787591E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9852610092305483E+000                  2.0871497833249639E+004                  9.7188892803158178E-001                  1.9849915491701235E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8081393851333180E-004                  0.0000000000000000E+000                  1.6139681614195447E+000                  1.5855920116287119E+000                  3.6282748491377553E-001                  1.8388926865888021E-006                  4.4019615614330673E+008                  1.3811460841216925E+011 
                                     246                  2.9999997229170017E+000                  2.9769968721955603E-001                  5.2092649193835605E+000                 -5.6723712438292679E+000                  7.6781746258943810E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9847220159321370E+000                  2.0882835501842503E+004                  9.7162506266749438E-001                  1.9844589886829687E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8091539703063353E-004                  0.0000000000000000E+000                  1.6138169216268361E+000                  1.5853508344204725E+000                  3.6271204198489121E-001                  1.8092261336236056E-006                  4.4067852576575750E+008                  1.3807711064839877E+011 
                                     247                  2.9999997135420013E+000                  2.9758454608450058E-001                  5.2154358132299805E+000                 -5.6569818110505059E+000                  7.6998561133342784E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9841958916901872E+000                  2.0893911381904931E+004                  9.7136749737852601E-001                  1.9836878197135821E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8103144799648062E-004                  0.0000000000000000E+000                  1.6135663753595373E+000                  1.5849616649559028E+000                  3.6252717809218554E-001                  1.7835341255451370E-006                  4.4143234314874566E+008                  1.3804050818488632E+011 
                                     248                  2.9999996947920016E+000                  2.9736202173702803E-001                  5.2212685831803718E+000                 -5.6422303673057765E+000                  7.7205478330972381E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9831794873437463E+000                  2.0915333522346235E+004                  9.7086991437754222E-001                  1.9829337158759412E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8127469662234268E-004                  0.0000000000000000E+000                  1.6133335944949128E+000                  1.5846064045709418E+000                  3.6235928224350944E-001                  1.7382373127663878E-006                  4.4210727664351290E+008                  1.3796979693450443E+011 
                                     249                  2.9999996854170017E+000                  2.9725435255347971E-001                  5.2250366766823353E+000                 -5.6327923877353880E+000                  7.7338271171368893E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9826878834695523E+000                  2.0925706581018301E+004                  9.7062924861113409E-001                  1.9824472767765648E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8131812258177634E-004                  0.0000000000000000E+000                  1.6131702716307712E+000                  1.5843594116441380E+000                  3.6224285496449232E-001                  1.7176848065448288E-006                  4.4257143427081984E+008                  1.3793559605297675E+011 
                                     250                  2.9999996760420014E+000                  2.9714892039623952E-001                  5.2299313362302948E+000                 -5.6206068006057315E+000                  7.7510056688022440E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9822066116652610E+000                  2.0935869104192141E+004                  9.7039364093245128E-001                  1.9818140402633295E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8142586048690690E-004                  0.0000000000000000E+000                  1.6129493563163340E+000                  1.5840260369464689E+000                  3.6208577998089286E-001                  1.6992840356279695E-006                  4.4319724884521663E+008                  1.3790211397355222E+011 
                                     251                  2.9999996603194274E+000                  2.9697683019543536E-001                  5.2340552012529722E+000                 -5.6102221361268647E+000                  7.7655929179446161E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9814213132732559E+000                  2.0952467344518442E+004                  9.7000919636378136E-001                  1.9812664636251252E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8160826707807604E-004                  0.0000000000000000E+000                  1.6127747444121823E+000                  1.5837618121846235E+000                  3.6196115147588898E-001                  1.6707166832766293E-006                  4.4369680008473158E+008                  1.3784748076442041E+011 
                                     252                  2.9999996539718534E+000                  2.9690893866606360E-001                  5.2369591680260079E+000                 -5.6029844837902285E+000                  7.7757930139391158E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9811115897680820E+000                  2.0959019156148137E+004                  9.6985757053522270E-001                  1.9808830742133088E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8162735672904414E-004                  0.0000000000000000E+000                  1.6126471136022209E+000                  1.5835675034477033E+000                  3.6186931056998078E-001                  1.6602788950491648E-006                  4.4406770870036751E+008                  1.3782593330016547E+011 
                                     253                  2.9999996444504928E+000                  2.9680872629221872E-001                  5.2403538037233739E+000                 -5.5945039938244889E+000                  7.7877359507434898E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9806545059230767E+000                  2.0968693805149087E+004                  9.6963380412562861E-001                  1.9804303063572497E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8174215256592519E-004                  0.0000000000000000E+000                  1.6125031906983476E+000                  1.5833464497278487E+000                  3.6176452458681013E-001                  1.6465841469586788E-006                  4.4449564300041538E+008                  1.3779413397706845E+011 
                                     254                  2.9999996349291322E+000                  2.9671038437027347E-001                  5.2453034929553066E+000                 -5.5822204081709046E+000                  7.8050716472354811E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9802060560177879E+000                  2.0978192218284938E+004                  9.6941426448036250E-001                  1.9797699175868833E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8185419439042481E-004                  0.0000000000000000E+000                  1.6122948252006095E+000                  1.5830216851565491E+000                  3.6160984776399901E-001                  1.6350812460594312E-006                  4.4513810518276477E+008                  1.3776293531715750E+011 
                                     255                  2.9999996158864106E+000                  2.9651899417894856E-001                  5.2505432316220269E+000                 -5.5690470796234504E+000                  7.8235871156345382E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9793335869108433E+000                  2.0996690087158597E+004                  9.6898714529495233E-001                  1.9790512882389188E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8209003900849112E-004                  0.0000000000000000E+000                  1.6121019048151326E+000                  1.5827132208293697E+000                  3.6146177692294074E-001                  1.6171932681636064E-006                  4.4577082880138922E+008                  1.3770223764138736E+011 
                                     256                  2.9999996031912630E+000                  2.9639507798465653E-001                  5.2545923384817685E+000                 -5.5588965343850854E+000                  7.8378673659240548E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9787689090079201E+000                  2.1008675287279075E+004                  9.6871070597578812E-001                  1.9784929753089571E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8219183670406979E-004                  0.0000000000000000E+000                  1.6119596313857916E+000                  1.5824801867367917E+000                  3.6134911353537014E-001                  1.6087863966137691E-006                  4.4626399755233294E+008                  1.3766295299968100E+011 
                                     257                  2.9999995904961150E+000                  2.9627392192771451E-001                  5.2585104221757897E+000                 -5.5490511750353884E+000                  7.8517081630726562E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9782169646214591E+000                  2.1020400138767807E+004                  9.6844050037783569E-001                  1.9779470661733334E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8232690732720789E-004                  0.0000000000000000E+000                  1.6118325560372140E+000                  1.5822662900496360E+000                  3.6124489886335209E-001                  1.6038522052010341E-006                  4.4673195702311683E+008                  1.3762455422871490E+011 
                                     258                  2.9999995778009669E+000                  2.9615538345874759E-001                  5.2623040583793435E+000                 -5.5394911644207028E+000                  7.8651358770196156E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9776770940477602E+000                  2.1031878004846167E+004                  9.6817620554168649E-001                  1.9774129284791504E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8246324838289518E-004                  0.0000000000000000E+000                  1.6117205150514302E+000                  1.5820714021409288E+000                  3.6114909475867885E-001                  1.6014173536699020E-006                  4.4717447614535636E+008                  1.3758699543290268E+011 
                                     259                  2.9999995651058189E+000                  2.9603933184372827E-001                  5.2659794955769232E+000                 -5.5301986903223064E+000                  7.8781745703126953E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9771486923111268E+000                  2.1043121142917982E+004                  9.6791752530014696E-001                  1.9768899814524736E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8260047757541929E-004                  0.0000000000000000E+000                  1.6116220885636490E+000                  1.5818940696979704E+000                  3.6106112020185394E-001                  1.6010202480534749E-006                  4.4759235672754467E+008                  1.3755023452408508E+011 
                                     260                  2.9999995524106708E+000                  2.9592564680344641E-001                  5.2695426545924047E+000                 -5.5211576921917773E+000                  7.8908462597880265E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9766312028623638E+000                  2.1054140831931010E+004                  9.6766418719332503E-001                  1.9763776900564851E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8273826068263491E-004                  0.0000000000000000E+000                  1.6115351497611023E+000                  1.5817320822225380E+000                  3.6098008195202547E-001                  1.6022671054797371E-006                  4.4798702471375656E+008                  1.3751423278313464E+011 
                                     261                  2.9999995397155228E+000                  2.9581421735161467E-001                  5.2738587681193572E+000                 -5.5102035199199788E+000                  7.9061984764505722E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9761241121970214E+000                  2.1064947481132160E+004                  9.6741593983397889E-001                  1.9757531021369055E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8288615729573002E-004                  0.0000000000000000E+000                  1.6114355181517386E+000                  1.5815415493555436E+000                  3.6088416096711262E-001                  1.6050899931216133E-006                  4.4846292473760438E+008                  1.3747895448554678E+011 
                                     262                  2.9999995206728012E+000                  2.9565108168713411E-001                  5.2788176589876494E+000                 -5.4974919097125019E+000                  7.9239584026491983E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9753819526867407E+000                  2.1080778703764263E+004                  9.6705261400048825E-001                  1.9750213756347015E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8311877207826189E-004                  0.0000000000000000E+000                  1.6113370297706440E+000                  1.5813443468158879E+000                  3.6078383147819293E-001                  1.6111367150996903E-006                  4.4897593472450745E+008                  1.3742732244841655E+011 
                                     263                  2.9999995016300796E+000                  2.9549247557483993E-001                  5.2843539410136886E+000                 -5.4832565196221621E+000                  7.9438284885229589E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9746606668744318E+000                  2.1096181766835543E+004                  9.6669950693211293E-001                  1.9741950359906395E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8333407730584959E-004                  0.0000000000000000E+000                  1.6112330337191116E+000                  1.5811318945045616E+000                  3.6067526190061755E-001                  1.6186929292634926E-006                  4.4953856600812525E+008                  1.3737714259445422E+011 
                                     264                  2.9999994762397844E+000                  2.9528756303802212E-001                  5.2891037557790268E+000                 -5.4708271260559220E+000                  7.9610837131616288E+000                  6.9999999999954465E-001                  2.8000000000045544E-001                  1.9999999999999907E-002                  1.9737291853570855E+000                  2.1116098545850942E+004                  9.6624349809037080E-001                  1.9734651401864842E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.8361233601041060E-004                  0.0000000000000000E+000                  1.6111622693868373E+000                  1.5809780132942814E+000                  3.6059559578909162E-001                  1.6297975717036635E-006                  4.4996636676442194E+008                  1.3731233942529243E+011 
